Provinsi,Kabupaten/Kota,Kecamatan,Name with Street,Original Name,Street Detail,Full Address Info,Latitude,Longitude
ACEH,KAB. GAYO LUES,Blangkejeren,ATM BNI PPRS GADING ICON - (021) 57899999,ATM BNI PPRS GADING ICON,(021) 57899999,Bank ·RW.5 | (021) 57899999,-6.1732877,106.8906611
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI BNI SYARIAH KCP KRAMAT - ATM ·Jl. Kramat Raya No 154-156, RT.8/RW.8",ATM BNI BNI SYARIAH KCP KRAMAT,"ATM ·Jl. Kramat Raya No 154-156, RT.8/RW.8","ATM ·Jl. Kramat Raya No 154-156, RT.8/RW.8 | Buka sekarang ·(021) 57899999",-6.1873607,106.8459598
ACEH,KAB. GAYO LUES,Blangkejeren,ATM BNI KLN CEMPAKA MAS-CDM - (021) 57899999,ATM BNI KLN CEMPAKA MAS-CDM,(021) 57899999,Bank ·RW.8 | (021) 57899999,-6.1645536,106.8761307
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI - STEI Rawamangun - ATM ·STIE, Jl. Kayu Jati III Jl. Kayu Jati Raya No.11A 8, RT.8/RW.3",ATM BNI - STEI Rawamangun,"ATM ·STIE, Jl. Kayu Jati III Jl. Kayu Jati Raya No.11A 8, RT.8/RW.3","ATM ·STIE, Jl. Kayu Jati III Jl. Kayu Jati Raya No.11A 8, RT.8/RW.3 | (021) 1500046",-6.1916034,106.8839955
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI - SPBU Kramat Raya - ATM ·Jl. Kramat Raya No.114 2, RT.2/RW.9",ATM BNI - SPBU Kramat Raya,"ATM ·Jl. Kramat Raya No.114 2, RT.2/RW.9","ATM ·Jl. Kramat Raya No.114 2, RT.2/RW.9 | (021) 57899999",-6.1849429,106.8436454
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI KCU KRAMAT -8 CDM - Bank · ·Jl. Kramat Raya, RT.1/RW.8",ATM BNI KCU KRAMAT -8 CDM,"Bank · ·Jl. Kramat Raya, RT.1/RW.8","Bank · ·Jl. Kramat Raya, RT.1/RW.8 | (021) 57899999",-6.189015,106.8460321
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI KLN JKT. INDUST. ESTATE PL. GADUNG - Bank ·Jl. I Gusti Ngurah Rai No.02, RT.2/RW.8",ATM BNI KLN JKT. INDUST. ESTATE PL. GADUNG,"Bank ·Jl. I Gusti Ngurah Rai No.02, RT.2/RW.8","Bank ·Jl. I Gusti Ngurah Rai No.02, RT.2/RW.8 | (021) 57899999",-6.1806489,106.8991935
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM Dan Kantor Kas BNI RSIA Berkat Ibu - ATM ·JL.Sumur Batu Raya A3 No.13, RT.8/RW.7",ATM Dan Kantor Kas BNI RSIA Berkat Ibu,"ATM ·JL.Sumur Batu Raya A3 No.13, RT.8/RW.7","ATM ·JL.Sumur Batu Raya A3 No.13, RT.8/RW.7 | Buka sekarang ·(021) 57899999",-6.163463,106.865261
ACEH,KAB. GAYO LUES,Blangkejeren,"Bank BNI - Bank ·Universitas Trisakti, Jalan A. Yani, RT.2/RW.7",Bank BNI,"Bank ·Universitas Trisakti, Jalan A. Yani, RT.2/RW.7","Bank ·Universitas Trisakti, Jalan A. Yani, RT.2/RW.7 | (021) 6334280",-6.1727416,106.8763502
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI - ATM ·Jl. Kramat Sentiong No.2A 1, RT.1/RW.7",ATM BNI,"ATM ·Jl. Kramat Sentiong No.2A 1, RT.1/RW.7","ATM ·Jl. Kramat Sentiong No.2A 1, RT.1/RW.7 | Buka sekarang ·(021) 57899999",-6.1880406,106.847198
ACEH,KAB. GAYO LUES,Blangkejeren,"BNI - ATM ·JL. TERUSAN ANGKASA B-2 KAV. 1, Gunung Sahari Selatan, Kemayoran, RW.10",BNI,"ATM ·JL. TERUSAN ANGKASA B-2 KAV. 1, Gunung Sahari Selatan, Kemayoran, RW.10","ATM ·JL. TERUSAN ANGKASA B-2 KAV. 1, Gunung Sahari Selatan, Kemayoran, RW.10",-6.1564604,106.8503968
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI - ATM ·Jl. Pramuka No.33, RT.10/RW.8",ATM BNI,"ATM ·Jl. Pramuka No.33, RT.10/RW.8","ATM ·Jl. Pramuka No.33, RT.10/RW.8 | Buka 24 jam ·(021) 57899999",-6.1922686,106.8704909
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI KWITANG - ATM ·Jl. Kramat Kwitang No.5, RT.1/RW.7",ATM BNI KWITANG,"ATM ·Jl. Kramat Kwitang No.5, RT.1/RW.7","ATM ·Jl. Kramat Kwitang No.5, RT.1/RW.7 | (021) 57899999",-6.1814282,106.8387624
ACEH,KAB. GAYO LUES,Blangkejeren,ATM BNI HOTEL MEGA MATRA - Buka 24 jam ·(021) 57899999,ATM BNI HOTEL MEGA MATRA,Buka 24 jam ·(021) 57899999,Bank ·RT.5/RW.4 | Buka 24 jam ·(021) 57899999,-6.2068178,106.8589684
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI RS. PGI CIKINI - ATM ·Jl. Raden Saleh Raya, RT.12/RW.2",ATM BNI RS. PGI CIKINI,"ATM ·Jl. Raden Saleh Raya, RT.12/RW.2","ATM ·Jl. Raden Saleh Raya, RT.12/RW.2 | (021) 1500046",-6.1912198,106.8417853
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI KLN SENEN - ATM ·Jl. Senen Raya Blk. A No.135, RW.3",ATM BNI KLN SENEN,"ATM ·Jl. Senen Raya Blk. A No.135, RW.3","ATM ·Jl. Senen Raya Blk. A No.135, RW.3 | Buka sekarang ·(021) 57899999",-6.1768859,106.842281
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI RS. CIPTO MANGUNKUSUMO - ATM ·Jl. Pangeran Diponegoro No.71, RW.5",ATM BNI RS. CIPTO MANGUNKUSUMO,"ATM ·Jl. Pangeran Diponegoro No.71, RW.5","ATM ·Jl. Pangeran Diponegoro No.71, RW.5 | Buka 24 jam ·(021) 57899999",-6.196583,106.846892
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI KLN DEPARTEMEN SOSIAL - ATM ·Jl. Salemba Raya Gedung Departemen Sosial No.28, RT.5/RW.6",ATM BNI KLN DEPARTEMEN SOSIAL,"ATM ·Jl. Salemba Raya Gedung Departemen Sosial No.28, RT.5/RW.6","ATM ·Jl. Salemba Raya Gedung Departemen Sosial No.28, RT.5/RW.6",-6.1991179,106.852324
ACEH,KAB. GAYO LUES,Blangkejeren,ATM BNI RS. RADJAK - (021) 57899999,ATM BNI RS. RADJAK,(021) 57899999,Bank ·RT.1/RW.4 | (021) 57899999,-6.193541,106.852023
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI KANTOR PUSAT PEGADAIAN - ATM ·Gedung Pegadaian Pusat, Jl. Kramat Raya No.162 2, RT.2/RW.2",ATM BNI KANTOR PUSAT PEGADAIAN,"ATM ·Gedung Pegadaian Pusat, Jl. Kramat Raya No.162 2, RT.2/RW.2","ATM ·Gedung Pegadaian Pusat, Jl. Kramat Raya No.162 2, RT.2/RW.2 | Buka sekarang ·(021) 57899999",-6.1899995,106.8465491
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI BALAI KESEHATAN FKUI - ATM ·Jl. Pondasi No.50B 1, RT.4/RW.2",ATM BNI BALAI KESEHATAN FKUI,"ATM ·Jl. Pondasi No.50B 1, RT.4/RW.2","ATM ·Jl. Pondasi No.50B 1, RT.4/RW.2 | (021) 57899999",-6.1862023,106.8845091
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI - ATM ·Jl. Kramat Raya, RT.10/RW.1",ATM BNI,"ATM ·Jl. Kramat Raya, RT.10/RW.1","ATM ·Jl. Kramat Raya, RT.10/RW.1 | Buka sekarang ·(021) 57899999",-6.1892828,106.8464683
ACEH,KAB. GAYO LUES,Blangkejeren,ATM BNI KLN BILLY MOON - KALIMALANG - (021) 57899999,ATM BNI KLN BILLY MOON - KALIMALANG,(021) 57899999,Bank ·RT.1/RW.8 | (021) 57899999,-6.1972601,106.8915716
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI ARION MALL 1 - ATM ·Jl. Pemuda No.Kav.17, RT.2/RW.7",ATM BNI ARION MALL 1,"ATM ·Jl. Pemuda No.Kav.17, RT.2/RW.7","ATM ·Jl. Pemuda No.Kav.17, RT.2/RW.7 | (021) 57899999",-6.1940205,106.8907835
ACEH,KAB. GAYO LUES,Blangkejeren,ATM BNI ATM FMIPA UNJ - (021) 57899999,ATM BNI ATM FMIPA UNJ,(021) 57899999,"Bank ·RT. 002/RW. 015, Rawamangun, RT.2/RW.15 | (021) 57899999",-6.193842,106.884956
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI - ATM ·Jl. Salemba Raya No.6, RW.5",ATM BNI,"ATM ·Jl. Salemba Raya No.6, RW.5","ATM ·Jl. Salemba Raya No.6, RW.5 | Buka 24 jam ·(021) 1500046",-6.1937377,106.8484291
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI - ATM ·Jl. Sunter Kemayoran No.58 13, RT.13/RW.1",ATM BNI,"ATM ·Jl. Sunter Kemayoran No.58 13, RT.13/RW.1","ATM ·Jl. Sunter Kemayoran No.58 13, RT.13/RW.1 | Buka 24 jam",-6.1568684,106.8661848
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI KLN ITC CEMPAKA MAS - Bank ·Jl. Jenderal Ahmad Yani No.14, RT.1/RW.6",ATM BNI KLN ITC CEMPAKA MAS,"Bank ·Jl. Jenderal Ahmad Yani No.14, RT.1/RW.6","Bank ·Jl. Jenderal Ahmad Yani No.14, RT.1/RW.6 | (021) 57899999",-6.1752967,106.846297
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI RSIA BERKAT IBU - Bank ·Jl. Sumur Batu Raya, RT.1/RW.8",ATM BNI RSIA BERKAT IBU,"Bank ·Jl. Sumur Batu Raya, RT.1/RW.8","Bank ·Jl. Sumur Batu Raya, RT.1/RW.8 | (021) 57899999",-6.1873896,106.8463003
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI STASIUN KA.SENEN - Bank ·Jl. St. Senen, RW.3",ATM BNI STASIUN KA.SENEN,"Bank ·Jl. St. Senen, RW.3","Bank ·Jl. St. Senen, RW.3 | (021) 57899999",-6.174212,106.844002
ACEH,KAB. GAYO LUES,Blangkejeren,ATM BNI RM. PONDOK ANGKASA CIGANEA - (021) 57899999,ATM BNI RM. PONDOK ANGKASA CIGANEA,(021) 57899999,Bank ·RT.1/RW.2 | (021) 57899999,-6.1583705,106.8408811
ACEH,KAB. GAYO LUES,Blangkejeren,ATM BNI ALFAMIDI KB. KELAPA - (021) 57899999,ATM BNI ALFAMIDI KB. KELAPA,(021) 57899999,Bank ·RT.15/RW.4 | (021) 57899999,-6.2059584,106.865636
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI Jakarta Eye Center - Bank ·Jl. Teuku Cik Ditiro No.46, RT.10/RW.5",ATM BNI Jakarta Eye Center,"Bank ·Jl. Teuku Cik Ditiro No.46, RT.10/RW.5","Bank ·Jl. Teuku Cik Ditiro No.46, RT.10/RW.5 | (021) 57899999",-6.1985499,106.8368623
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI SPBU901 CPG LTR - Bank ·Jl. Bekasi Timur Raya Jl. Cipinang Lontar II No.Kel, RT.15/RW.5",ATM BNI SPBU901 CPG LTR,"Bank ·Jl. Bekasi Timur Raya Jl. Cipinang Lontar II No.Kel, RT.15/RW.5","Bank ·Jl. Bekasi Timur Raya Jl. Cipinang Lontar II No.Kel, RT.15/RW.5 | (021) 57899999",-6.2074252,106.8915439
ACEH,KAB. GAYO LUES,Blangkejeren,"Bank BNI Utan Kayu - Bank ·Jl. Utan Kayu Raya No.69 12, RT.12/RW.5",Bank BNI Utan Kayu,"Bank ·Jl. Utan Kayu Raya No.69 12, RT.12/RW.5","Bank ·Jl. Utan Kayu Raya No.69 12, RT.12/RW.5 | Tutup⋅ Buka Sen pukul 08.00 ·(021) 8567310",-6.1940665,106.8684206
ACEH,KAB. GAYO LUES,Blangkejeren,ATM BNI MENTENG HUIS - (021) 57899999,ATM BNI MENTENG HUIS,(021) 57899999,Bank ·RT.13/RW.5 | (021) 57899999,-6.187737,106.83644
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI - Apotek Melawai Salemba - ATM ·Jl. Salemba Raya 5, RT.5/RW.6",ATM BNI - Apotek Melawai Salemba,"ATM ·Jl. Salemba Raya 5, RT.5/RW.6","ATM ·Jl. Salemba Raya 5, RT.5/RW.6 | Buka 24 jam ·(021) 57899999",-6.1975526,106.8523088
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI KK RS THT - Bank ·Jl. Proklamasi No.43, RT.11/RW.2",ATM BNI KK RS THT,"Bank ·Jl. Proklamasi No.43, RT.11/RW.2","Bank ·Jl. Proklamasi No.43, RT.11/RW.2 | (021) 57899999",-6.2021885,106.8468316
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI PRIMER KOPERASI KARTIKA CAKRA WIJAYA - ATM ·Jalan Supriyadi, Ciracas",ATM BNI PRIMER KOPERASI KARTIKA CAKRA WIJAYA,"ATM ·Jalan Supriyadi, Ciracas","ATM ·Jalan Supriyadi, Ciracas | Buka sekarang ·(021) 57899999",-6.1972076,106.861867
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI HOTEL MENTENG - Bank ·Jl. Cikini Raya No.105, RT.10/RW.4",ATM BNI HOTEL MENTENG,"Bank ·Jl. Cikini Raya No.105, RT.10/RW.4","Bank ·Jl. Cikini Raya No.105, RT.10/RW.4 | Buka 24 jam ·(021) 57899999",-6.1954594,106.8400871
ACEH,KAB. GAYO LUES,Blangkejeren,ATM BNI JITC Kemayoran - Buka sekarang ·(021) 1500046,ATM BNI JITC Kemayoran,Buka sekarang ·(021) 1500046,ATM ·RW.10 | Buka sekarang ·(021) 1500046,-6.154449,106.849255
ACEH,KAB. GAYO LUES,Blangkejeren,ATM BNI LOTTE MART KELAPA GADING - (021) 57899999,ATM BNI LOTTE MART KELAPA GADING,(021) 57899999,Bank ·RW.5 | (021) 57899999,-6.158883,106.8946377
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI RSCM Kencana - ATM ·Jl. Pangeran Diponegoro No. 71, RSCM Kencana Lt. Dasar, RW.5",ATM BNI RSCM Kencana,"ATM ·Jl. Pangeran Diponegoro No. 71, RSCM Kencana Lt. Dasar, RW.5","ATM ·Jl. Pangeran Diponegoro No. 71, RSCM Kencana Lt. Dasar, RW.5 | Buka 24 jam ·(021) 57899999",-6.1983346,106.8457175
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI KEMENRTRIAN KELAUTAN PERIKANAN - Bank ·Jl. Medan Merdeka Tim. No.16, RT.7/RW.1",ATM BNI KEMENRTRIAN KELAUTAN PERIKANAN,"Bank ·Jl. Medan Merdeka Tim. No.16, RT.7/RW.1","Bank ·Jl. Medan Merdeka Tim. No.16, RT.7/RW.1 | Buka 24 jam ·(021) 57899999",-6.179343,106.832525
ACEH,KAB. GAYO LUES,Blangkejeren,ATM BNI KLN DEPLU RI-NON TUNAI - (021) 57899999,ATM BNI KLN DEPLU RI-NON TUNAI,(021) 57899999,Bank ·RT.9/RW.5 | (021) 57899999,-6.174371,106.832953
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI UNIVERSITAS BUNG KARNO - ATM · ·Jl. Kimia No.20 10, RT.10/RW.1",ATM BNI UNIVERSITAS BUNG KARNO,"ATM · ·Jl. Kimia No.20 10, RT.10/RW.1","ATM · ·Jl. Kimia No.20 10, RT.10/RW.1 | (021) 57899999",-6.1993347,106.8424152
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI - ATM ·26,, Jl. Sutan Syahrir No.3 / 24-26, RT.9/RW.2",ATM BNI,"ATM ·26,, Jl. Sutan Syahrir No.3 / 24-26, RT.9/RW.2","ATM ·26,, Jl. Sutan Syahrir No.3 / 24-26, RT.9/RW.2 | Buka 24 jam",-6.1959773,106.8363927
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI - ATM ·Jl. Garuda No.49 11, RT.11/RW.4",ATM BNI,"ATM ·Jl. Garuda No.49 11, RT.11/RW.4","ATM ·Jl. Garuda No.49 11, RT.11/RW.4 | Buka sekarang ·(021) 1500046",-6.161824,106.8438369
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI NON TUNAI UNIVERSITAS BUNG KARNO - Bank ·Jl. Kimia No.7, RT.7/RW.1",ATM BNI NON TUNAI UNIVERSITAS BUNG KARNO,"Bank ·Jl. Kimia No.7, RT.7/RW.1","Bank ·Jl. Kimia No.7, RT.7/RW.1 | (021) 57899999",-6.1968056,106.8440427
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI APOTIK KIMIA FARMA(SENEN) - Bank ·Apoteik Kimia Farma, Jl. Senen Raya No.56 9, RT.9/RW.1",ATM BNI APOTIK KIMIA FARMA(SENEN),"Bank ·Apoteik Kimia Farma, Jl. Senen Raya No.56 9, RT.9/RW.1","Bank ·Apoteik Kimia Farma, Jl. Senen Raya No.56 9, RT.9/RW.1 | (021) 57899999",-6.1778659,106.8409729
ACEH,KAB. GAYO LUES,Blangkejeren,ATM BNI ATRIUM 4 - (021) 57899999,ATM BNI ATRIUM 4,(021) 57899999,Bank ·RT.4/RW.13 | (021) 57899999,-6.175401,106.8442599
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI 46 - ATM ·RRQQ+V62, Garuda Indonesia, Jl. Gn. Sahari, RT.1/RW.1",ATM BNI 46,"ATM ·RRQQ+V62, Garuda Indonesia, Jl. Gn. Sahari, RT.1/RW.1","ATM ·RRQQ+V62, Garuda Indonesia, Jl. Gn. Sahari, RT.1/RW.1 | Buka 24 jam ·(021) 500046",-6.1603646,106.8380062
ACEH,KAB. GAYO LUES,Blangkejeren,ATM BNI MEDITERANIA PALACE - Buka 24 jam ·(021) 57899999,ATM BNI MEDITERANIA PALACE,Buka 24 jam ·(021) 57899999,Bank ·RT.13/RW.6 | Buka 24 jam ·(021) 57899999,-6.155325,106.852767
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI Kementrian Perhubungan - ATM ·Jl. Abdul Muis No.7A, RT.2/RW.1",ATM BNI Kementrian Perhubungan,"ATM ·Jl. Abdul Muis No.7A, RT.2/RW.1","ATM ·Jl. Abdul Muis No.7A, RT.2/RW.1 | Buka sekarang ·(021) 57899999",-6.175179,106.8307737
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI PLAZA ATRIUM - ATM ·Jl. Senen Raya No.135, RW.2",ATM BNI PLAZA ATRIUM,"ATM ·Jl. Senen Raya No.135, RW.2","ATM ·Jl. Senen Raya No.135, RW.2 | (021) 57899999",-6.1757876,106.8406678
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI GD. JURNAL NASIONAL - Bank ·Jl. Johar Baru No.8, RT.18/RW.6",ATM BNI GD. JURNAL NASIONAL,"Bank ·Jl. Johar Baru No.8, RT.18/RW.6","Bank ·Jl. Johar Baru No.8, RT.18/RW.6 | Buka 24 jam ·(021) 57899999",-6.1871288,106.8320311
ACEH,KAB. GAYO LUES,Blangkejeren,ATM BNI GRUTTY SHOES - Buka sekarang ·(021) 57899999,ATM BNI GRUTTY SHOES,Buka sekarang ·(021) 57899999,"ATM ·8, RT.8/RW.5 | Buka sekarang ·(021) 57899999",-6.1938013,106.8962062
ACEH,KAB. GAYO LUES,Blangkejeren,ATM BNI KLN DEPARTEMEN KEUANGAN - ATM ·Jl. Lap. Banteng Selatan,ATM BNI KLN DEPARTEMEN KEUANGAN,ATM ·Jl. Lap. Banteng Selatan,ATM ·Jl. Lap. Banteng Selatan | Buka 24 jam ·(021) 57899999,-6.171706,106.838005
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI DITZIAD - Bank ·Jl. Kesatrian, RT.5/RW.4",ATM BNI DITZIAD,"Bank ·Jl. Kesatrian, RT.5/RW.4","Bank ·Jl. Kesatrian, RT.5/RW.4 | Buka 24 jam ·(021) 57899999",-6.2098003,106.8575707
ACEH,KAB. GAYO LUES,Blangkejeren,ATM BNI Mako - Buka 24 jam ·(021) 57899999,ATM BNI Mako,Buka 24 jam ·(021) 57899999,Bank | Buka 24 jam ·(021) 57899999,-6.174944,106.835967
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI - ATM ·Indomaret, Jl. Jaksa, RT.14",ATM BNI,"ATM ·Indomaret, Jl. Jaksa, RT.14","ATM ·Indomaret, Jl. Jaksa, RT.14 | Buka 24 jam ·(021) 57899999",-6.1835407,106.8295459
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI RS MEDIROSA - ATM ·Jl. Perintis Kemerdekaan, RT.1/RW.1",ATM BNI RS MEDIROSA,"ATM ·Jl. Perintis Kemerdekaan, RT.1/RW.1","ATM ·Jl. Perintis Kemerdekaan, RT.1/RW.1 | (021) 57899999",-6.1799049,106.9037641
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI KLN SAMPOERNA STRATEGIC - Bank ·Jl. Jenderal Sudirman No.Kav 49, RT.4/RW.7",ATM BNI KLN SAMPOERNA STRATEGIC,"Bank ·Jl. Jenderal Sudirman No.Kav 49, RT.4/RW.7","Bank ·Jl. Jenderal Sudirman No.Kav 49, RT.4/RW.7 | (021) 57899999",-6.202165,106.860147
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI KK PASAR PRAMUKA - ATM ·Jl. Pramuka, RT.12/RW.1",ATM BNI KK PASAR PRAMUKA,"ATM ·Jl. Pramuka, RT.12/RW.1","ATM ·Jl. Pramuka, RT.12/RW.1 | (021) 57899999",-6.1974323,106.8575818
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI HOTEL MEGA PROKLAMASI - ATM ·Jl. Pegangsaan Timur No.21, RT.10/RW.2",ATM BNI HOTEL MEGA PROKLAMASI,"ATM ·Jl. Pegangsaan Timur No.21, RT.10/RW.2","ATM ·Jl. Pegangsaan Timur No.21, RT.10/RW.2 | (021) 57899999",-6.2015068,106.8443719
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI WISMA NUSANTARA - Bank ·Jl. M.H. Thamrin, RT.2/RW.2",ATM BNI WISMA NUSANTARA,"Bank ·Jl. M.H. Thamrin, RT.2/RW.2","Bank ·Jl. M.H. Thamrin, RT.2/RW.2 | (021) 57899999",-6.193039,106.835939
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI APRT.WISMA GADING PERMAI - ATM ·Jl. Bulevard Kelapa Gading, Kelapa Gading, RW.12",ATM BNI APRT.WISMA GADING PERMAI,"ATM ·Jl. Bulevard Kelapa Gading, Kelapa Gading, RW.12","ATM ·Jl. Bulevard Kelapa Gading, Kelapa Gading, RW.12 | (021) 57899999",-6.1677995,106.9017661
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI PPM - Bank ·Jl. Menteng Raya No.9, RT.1/RW.10",ATM BNI PPM,"Bank ·Jl. Menteng Raya No.9, RT.1/RW.10","Bank ·Jl. Menteng Raya No.9, RT.1/RW.10 | (021) 57899999",-6.1837024,106.8349305
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI RS PUSAT ANGKATAN DARAT - ATM ·Jl. Pangeran Diponegoro No.71, RT.10/RW.5",ATM BNI RS PUSAT ANGKATAN DARAT,"ATM ·Jl. Pangeran Diponegoro No.71, RT.10/RW.5","ATM ·Jl. Pangeran Diponegoro No.71, RT.10/RW.5 | Buka sekarang ·(021) 57899999",-6.1768489,106.8373849
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI HOTEL ARYADUTA - ATM ·Jl. Prajurit KKO Usman dan Harun, RT.7/RW.1",ATM BNI HOTEL ARYADUTA,"ATM ·Jl. Prajurit KKO Usman dan Harun, RT.7/RW.1","ATM ·Jl. Prajurit KKO Usman dan Harun, RT.7/RW.1 | Buka 24 jam ·(021) 57899999",-6.1816722,106.8353901
ACEH,KAB. GAYO LUES,Blangkejeren,ATM BNI GEDUNG PAIK DEPKEU - Buka 24 jam ·(021) 57899999,ATM BNI GEDUNG PAIK DEPKEU,Buka 24 jam ·(021) 57899999,Bank | Buka 24 jam ·(021) 57899999,-6.169366,106.838014
ACEH,KAB. GAYO LUES,Blangkejeren,"BNI - ATM ·QVPJ+J6X, Jl. Pisangan Lama Sel., RT.10/RW.9",BNI,"ATM ·QVPJ+J6X, Jl. Pisangan Lama Sel., RT.10/RW.9","ATM ·QVPJ+J6X, Jl. Pisangan Lama Sel., RT.10/RW.9 | Buka 24 jam ·(021) 4711224",-6.2133908,106.8806209
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI HOTEL FORMULA-1 - Bank ·Jl. Cikini Raya No.75, RT.12/RW.2",ATM BNI HOTEL FORMULA-1,"Bank ·Jl. Cikini Raya No.75, RT.12/RW.2","Bank ·Jl. Cikini Raya No.75, RT.12/RW.2 | (021) 57899999",-6.1925136,106.8399613
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI MENARA MULTIMEDIA - Bank ·Telkom Multimedia, Gd.Telkom Multimedia, Jl. Kebon Sirih No.Kel, RT.15/RW.7",ATM BNI MENARA MULTIMEDIA,"Bank ·Telkom Multimedia, Gd.Telkom Multimedia, Jl. Kebon Sirih No.Kel, RT.15/RW.7","Bank ·Telkom Multimedia, Gd.Telkom Multimedia, Jl. Kebon Sirih No.Kel, RT.15/RW.7 | Buka 24 jam ·(021) 57899999",-6.1847886,106.8303614
ACEH,KAB. GAYO LUES,Blangkejeren,ATM BNI HOTEL IBIS (MENTENG) - Buka 24 jam ·(021) 57899999,ATM BNI HOTEL IBIS (MENTENG),Buka 24 jam ·(021) 57899999,Bank ·RT.15/RW.7 | Buka 24 jam ·(021) 57899999,-6.185143,106.831112
ACEH,KAB. GAYO LUES,Blangkejeren,"BNI UNIV.NEGERI JAKARTA - Bank · ·Jl. Balai Pustaka No.2, RT.11/RW.14",BNI UNIV.NEGERI JAKARTA,"Bank · ·Jl. Balai Pustaka No.2, RT.11/RW.14","Bank · ·Jl. Balai Pustaka No.2, RT.11/RW.14 | (021) 4702288",-6.1966164,106.8784574
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI STASIUN GAMBIR 4 - ATM ·Jl. Medan Merdeka Tim. Stasiun No.2 5, RT.5/RW.2",ATM BNI STASIUN GAMBIR 4,"ATM ·Jl. Medan Merdeka Tim. Stasiun No.2 5, RT.5/RW.2","ATM ·Jl. Medan Merdeka Tim. Stasiun No.2 5, RT.5/RW.2 | Buka 24 jam ·(021) 57899999",-6.1766461,106.8308137
ACEH,KAB. GAYO LUES,Blangkejeren,ATM BNI POS BESAR - ATM ·Jl. Gedung Kesenian No.2,ATM BNI POS BESAR,ATM ·Jl. Gedung Kesenian No.2,ATM ·Jl. Gedung Kesenian No.2 | Buka sekarang ·(021) 57899999,-6.1671905,106.8348047
ACEH,KAB. GAYO LUES,Blangkejeren,"ATM BNI HOTEL OASIS AMIR - Bank ·Jl. Senen Raya, RW.2",ATM BNI HOTEL OASIS AMIR,"Bank ·Jl. Senen Raya, RW.2","Bank ·Jl. Senen Raya, RW.2 | Buka 24 jam ·(021) 57899999",-6.174487,106.838995
